Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,FBI Code,X Coordinate,Y Coordinate,Year,Location
01/12/2017 07:13:00 PM,THEFT,OVER $500,STREET,False,False,1213,06,nan,nan,2017,nan
01/12/2017 08:30:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1434,06,nan,nan,2017,nan
01/12/2017 05:52:00 PM,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,False,False,2221,14,nan,nan,2017,nan
01/12/2017 05:10:00 PM,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,2222,08A,nan,nan,2017,nan
01/12/2017 07:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,1622,11,nan,nan,2017,nan
01/12/2017 07:55:00 PM,ASSAULT,SIMPLE,APARTMENT,False,True,1531,08A,nan,nan,2017,nan
01/12/2017 04:00:00 PM,BATTERY,SIMPLE,DAY CARE CENTER,True,False,524,08B,nan,nan,2017,nan
01/12/2017 01:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,523,26,nan,nan,2017,nan
01/12/2017 08:30:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,2522,15,nan,nan,2017,nan
01/12/2017 10:15:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,713,16,nan,nan,2017,nan
01/12/2017 08:10:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,323,06,nan,nan,2017,nan
01/12/2017 09:23:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1421,08B,nan,nan,2017,nan
01/12/2017 07:00:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1423,05,nan,nan,2017,nan
01/12/2017 10:18:00 PM,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,True,False,714,26,nan,nan,2017,nan
01/12/2017 05:55:00 PM,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,1214,06,nan,nan,2017,nan
01/12/2017 09:00:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1212,05,nan,nan,2017,nan
01/12/2017 04:45:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1223,14,nan,nan,2017,nan
01/12/2017 08:45:00 PM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,2512,06,nan,nan,2017,nan
01/12/2017 09:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1732,26,nan,nan,2017,nan
01/12/2017 04:00:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1223,26,nan,nan,2017,nan
01/12/2017 11:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,824,07,nan,nan,2017,nan
01/12/2017 09:00:00 PM,THEFT,$500 AND UNDER,STREET,False,True,1533,06,nan,nan,2017,nan
01/12/2017 08:30:00 PM,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,834,09,nan,nan,2017,nan
01/12/2017 09:25:00 PM,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,False,False,421,11,nan,nan,2017,nan
01/12/2017 04:15:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,522,08A,nan,nan,2017,nan
01/12/2017 09:39:00 PM,NARCOTICS,POSS: PCP,STREET,True,False,2532,18,nan,nan,2017,nan
01/12/2017 09:12:00 PM,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,False,922,08B,nan,nan,2017,nan
01/12/2017 10:04:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,False,True,1211,26,nan,nan,2017,nan
01/12/2017 05:46:00 PM,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,1214,05,nan,nan,2017,nan
01/12/2017 10:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1215,26,nan,nan,2017,nan
01/12/2017 09:45:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1022,18,nan,nan,2017,nan
01/12/2017 07:37:00 PM,THEFT,OVER $500,STREET,False,False,2432,06,nan,nan,2017,nan
01/12/2017 08:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1224,06,nan,nan,2017,nan
01/12/2017 10:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,2514,08B,nan,nan,2017,nan
01/12/2017 10:40:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,924,24,nan,nan,2017,nan
01/12/2017 10:00:00 PM,BATTERY,SIMPLE,APARTMENT,False,False,421,08B,nan,nan,2017,nan
01/12/2017 07:50:00 PM,ASSAULT,SIMPLE,RESTAURANT,False,False,2514,08A,nan,nan,2017,nan
01/12/2017 10:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2532,14,nan,nan,2017,nan
01/12/2017 09:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,True,False,1833,14,nan,nan,2017,nan
01/12/2017 10:29:00 PM,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,1522,26,nan,nan,2017,nan
01/12/2017 10:40:00 PM,ROBBERY,AGGRAVATED,STREET,False,False,934,03,nan,nan,2017,nan
01/12/2017 09:35:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,714,16,nan,nan,2017,nan
01/12/2017 09:18:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,733,16,nan,nan,2017,nan
01/12/2017 08:30:00 PM,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,True,False,234,06,nan,nan,2017,nan
01/12/2017 09:00:00 PM,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1933,06,nan,nan,2017,nan
01/12/2017 08:25:00 PM,BATTERY,AGGRAVATED: HANDGUN,ALLEY,False,False,634,04B,nan,nan,2017,nan
01/12/2017 08:00:00 PM,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,614,04B,nan,nan,2017,nan
01/12/2017 08:20:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,True,False,512,18,nan,nan,2017,nan
01/12/2017 11:00:00 PM,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,False,False,1113,03,nan,nan,2017,nan
01/12/2017 10:55:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,GAS STATION,True,False,714,16,nan,nan,2017,nan
01/12/2017 11:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,823,26,nan,nan,2017,nan
01/12/2017 11:49:00 PM,CRIMINAL TRESPASS,TO LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1225,26,nan,nan,2017,nan
01/12/2017 11:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2024,08B,nan,nan,2017,nan
01/12/2017 11:15:00 PM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,1112,18,nan,nan,2017,nan
01/12/2017 11:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1022,14,nan,nan,2017,nan
01/12/2017 09:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,225,03,nan,nan,2017,nan
01/12/2017 08:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,False,624,06,nan,nan,2017,nan
01/12/2017 11:25:00 PM,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,False,1831,18,nan,nan,2017,nan
01/12/2017 09:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,False,False,2533,17,nan,nan,2017,nan
01/12/2017 10:50:00 PM,ASSAULT,SIMPLE,TAXICAB,False,False,2411,08A,nan,nan,2017,nan
01/12/2017 09:47:00 PM,ROBBERY,AGGRAVATED,DRUG STORE,True,False,524,03,nan,nan,2017,nan
01/12/2017 10:09:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,1532,14,nan,nan,2017,nan
01/12/2017 09:43:00 PM,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2433,08B,nan,nan,2017,nan
01/12/2017 08:48:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,True,932,04B,nan,nan,2017,nan
01/12/2017 11:15:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,513,06,nan,nan,2017,nan
01/12/2017 11:46:00 PM,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,624,26,nan,nan,2017,nan
01/12/2017 05:10:00 AM,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,112,03,nan,nan,2017,nan
01/12/2017 08:20:00 PM,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,735,18,nan,nan,2017,nan
01/12/2017 11:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2532,08B,nan,nan,2017,nan
01/12/2017 11:31:00 PM,THEFT,OVER $500,GROCERY FOOD STORE,False,False,122,06,nan,nan,2017,nan
01/12/2017 10:20:00 PM,ROBBERY,ARMED: HANDGUN,STREET,False,False,2532,03,nan,nan,2017,nan
01/12/2017 11:22:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,ALLEY,True,False,2521,24,nan,nan,2017,nan
01/12/2017 11:45:00 PM,THEFT,OVER $500,RESIDENCE,False,False,2523,06,nan,nan,2017,nan
01/12/2017 11:31:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,True,922,14,nan,nan,2017,nan
01/12/2017 11:30:00 PM,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,1424,26,nan,nan,2017,nan
01/12/2017 10:07:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,APARTMENT,True,False,333,15,nan,nan,2017,nan
01/12/2017 10:35:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,915,08B,nan,nan,2017,nan
01/12/2017 07:58:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1522,26,nan,nan,2017,nan
01/12/2017 11:45:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,531,26,nan,nan,2017,nan
01/12/2017 11:28:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,False,False,1011,15,nan,nan,2017,nan
01/12/2017 11:12:00 PM,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,STREET,True,False,1131,15,nan,nan,2017,nan
01/12/2017 05:00:00 PM,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,2234,03,nan,nan,2017,nan
01/12/2017 09:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1424,06,nan,nan,2017,nan
01/12/2017 06:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE-GARAGE,False,False,1432,03,nan,nan,2017,nan
01/12/2017 04:10:00 AM,ROBBERY,AGGRAVATED,STREET,False,False,324,03,nan,nan,2017,nan
01/12/2017 11:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,223,26,nan,nan,2017,nan
01/12/2017 06:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,724,08B,nan,nan,2017,nan
01/12/2017 01:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,421,14,nan,nan,2017,nan
01/12/2017 11:10:00 PM,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,True,False,1235,26,nan,nan,2017,nan
01/12/2017 10:00:00 PM,THEFT,OVER $500,STREET,False,False,1722,06,nan,nan,2017,nan
01/12/2017 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1732,06,nan,nan,2017,nan
01/12/2017 04:00:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,311,26,nan,nan,2017,nan
01/12/2017 07:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1532,26,nan,nan,2017,nan
01/12/2017 11:40:00 AM,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1523,14,nan,nan,2017,nan
01/12/2017 06:15:00 AM,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,False,False,133,06,nan,nan,2017,nan
01/12/2017 12:15:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,224,08B,nan,nan,2017,nan
01/12/2017 11:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,2521,03,nan,nan,2017,nan
01/12/2017 05:45:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2011,14,nan,nan,2017,nan
01/12/2017 09:05:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1022,14,nan,nan,2017,nan
01/12/2017 10:25:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,421,14,nan,nan,2017,nan
01/12/2017 06:40:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1024,05,nan,nan,2017,nan
01/12/2017 08:00:00 PM,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,False,True,632,20,nan,nan,2017,nan
01/12/2017 12:45:00 PM,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,1013,08B,nan,nan,2017,nan
01/12/2017 09:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,True,1522,14,nan,nan,2017,nan
01/12/2017 11:30:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1023,06,nan,nan,2017,nan
01/12/2017 06:36:00 AM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,512,26,nan,nan,2017,nan
01/12/2017 08:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2233,05,nan,nan,2017,nan
01/12/2017 05:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,314,06,nan,nan,2017,nan
01/12/2017 08:45:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,823,07,nan,nan,2017,nan
01/12/2017 03:00:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,321,06,nan,nan,2017,nan
01/12/2017 01:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,14,nan,nan,2017,nan
01/12/2017 07:30:00 PM,THEFT,DELIVERY CONTAINER THEFT,STREET,False,False,1612,06,nan,nan,2017,nan
01/12/2017 08:20:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1925,26,nan,nan,2017,nan
01/12/2017 07:30:00 PM,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,False,False,2512,06,nan,nan,2017,nan
01/12/2017 10:30:00 AM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,False,True,931,04A,nan,nan,2017,nan
01/12/2017 06:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,822,14,nan,nan,2017,nan
01/12/2017 07:46:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2514,26,nan,nan,2017,nan
01/12/2017 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1931,06,nan,nan,2017,nan
01/12/2017 11:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1422,07,nan,nan,2017,nan
01/12/2017 11:57:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1023,08B,nan,nan,2017,nan
01/12/2017 02:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,613,08B,nan,nan,2017,nan
01/12/2017 04:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,2221,07,nan,nan,2017,nan
01/12/2017 01:05:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,332,14,nan,nan,2017,nan
01/12/2017 05:30:00 PM,THEFT,OVER $500,STREET,False,False,1214,06,nan,nan,2017,nan
01/12/2017 11:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1921,05,nan,nan,2017,nan
01/12/2017 07:38:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,414,26,nan,nan,2017,nan
01/12/2017 04:00:00 PM,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,523,07,nan,nan,2017,nan
01/12/2017 11:59:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1231,14,nan,nan,2017,nan
01/12/2017 07:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1225,14,nan,nan,2017,nan
01/12/2017 09:18:00 AM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1021,26,nan,nan,2017,nan
01/12/2017 08:20:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1931,07,nan,nan,2017,nan
01/12/2017 07:40:00 AM,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,1651,26,nan,nan,2017,nan
01/12/2017 03:30:00 PM,ASSAULT,SIMPLE,STREET,True,False,813,08A,nan,nan,2017,nan
01/12/2017 01:30:00 PM,THEFT,FROM BUILDING,OTHER,False,False,122,06,nan,nan,2017,nan
01/12/2017 06:40:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,413,07,nan,nan,2017,nan
01/12/2017 04:07:00 PM,THEFT,FROM BUILDING,APARTMENT,False,False,235,06,nan,nan,2017,nan
01/12/2017 06:45:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2511,14,nan,nan,2017,nan
01/12/2017 01:49:00 PM,THEFT,POCKET-PICKING,GROCERY FOOD STORE,False,False,1423,06,nan,nan,2017,nan
01/12/2017 03:45:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,935,14,nan,nan,2017,nan
01/12/2017 08:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,611,08B,nan,nan,2017,nan
01/12/2017 12:20:00 PM,BATTERY,SIMPLE,GAS STATION,False,False,611,08B,nan,nan,2017,nan
01/12/2017 06:15:00 AM,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,False,False,113,17,nan,nan,2017,nan
01/12/2017 09:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1622,06,nan,nan,2017,nan
01/12/2017 12:45:00 PM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,811,08B,nan,nan,2017,nan
01/12/2017 09:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,811,14,nan,nan,2017,nan
01/12/2017 06:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,913,26,nan,nan,2017,nan
01/12/2017 08:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,835,05,nan,nan,2017,nan
01/12/2017 07:30:00 PM,THEFT,OVER $500,STREET,False,False,1933,06,nan,nan,2017,nan
01/12/2017 09:24:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1032,14,nan,nan,2017,nan
01/12/2017 12:30:00 PM,THEFT,OVER $500,STREET,False,False,123,06,nan,nan,2017,nan
01/12/2017 10:00:00 PM,THEFT,OVER $500,OTHER,False,False,924,06,nan,nan,2017,nan
01/12/2017 08:00:00 AM,DECEPTIVE PRACTICE,COMPUTER FRAUD,CONVENIENCE STORE,False,False,1834,11,nan,nan,2017,nan
01/12/2017 05:50:00 PM,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,False,2534,26,nan,nan,2017,nan
01/12/2017 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2531,14,nan,nan,2017,nan
01/12/2017 07:38:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,"SCHOOL, PUBLIC, BUILDING",False,False,1134,26,nan,nan,2017,nan
01/12/2017 06:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,1412,14,nan,nan,2017,nan
01/12/2017 06:00:00 PM,BATTERY,SIMPLE,STREET,False,False,1831,08B,nan,nan,2017,nan
01/12/2017 03:00:00 AM,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,624,05,nan,nan,2017,nan
01/12/2017 04:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1223,05,nan,nan,2017,nan
01/12/2017 01:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2234,06,nan,nan,2017,nan
01/12/2017 03:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,723,14,nan,nan,2017,nan
01/12/2017 02:00:00 PM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1424,06,nan,nan,2017,nan
01/12/2017 08:00:00 PM,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,False,False,2531,10,nan,nan,2017,nan
01/12/2017 08:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,2532,06,nan,nan,2017,nan
01/12/2017 03:00:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,214,05,nan,nan,2017,nan
01/12/2017 11:00:00 AM,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,False,False,722,06,nan,nan,2017,nan
01/12/2017 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1921,06,nan,nan,2017,nan
01/12/2017 04:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2413,14,nan,nan,2017,nan
01/12/2017 11:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2521,05,nan,nan,2017,nan
01/12/2017 03:00:00 PM,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,"SCHOOL, PUBLIC, GROUNDS",False,True,634,20,nan,nan,2017,nan
01/12/2017 01:13:00 PM,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,False,False,313,26,nan,nan,2017,nan
01/12/2017 04:40:00 PM,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,True,False,2535,22,nan,nan,2017,nan
01/12/2017 10:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,712,07,nan,nan,2017,nan
01/12/2017 05:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,14,nan,nan,2017,nan
01/12/2017 06:45:00 PM,THEFT,$500 AND UNDER,RESTAURANT,False,False,312,06,nan,nan,2017,nan
01/12/2017 11:00:00 PM,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,334,06,nan,nan,2017,nan
01/12/2017 07:00:00 PM,THEFT,FROM BUILDING,RESIDENCE,False,False,612,06,nan,nan,2017,nan
01/12/2017 09:45:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,813,14,nan,nan,2017,nan
01/12/2017 11:25:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1411,11,nan,nan,2017,nan
01/12/2017 09:00:00 PM,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,1112,06,nan,nan,2017,nan
01/12/2017 11:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1513,14,nan,nan,2017,nan
01/12/2017 08:00:00 PM,THEFT,OVER $500,STREET,False,False,1632,06,nan,nan,2017,nan
01/12/2017 10:56:00 AM,THEFT,FROM BUILDING,APARTMENT,False,False,1913,06,nan,nan,2017,nan
01/12/2017 05:00:00 PM,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,223,05,nan,nan,2017,nan
01/12/2017 04:00:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1522,26,nan,nan,2017,nan
01/12/2017 08:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,1122,03,nan,nan,2017,nan
01/12/2017 09:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,322,14,nan,nan,2017,nan
01/12/2017 02:50:00 PM,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",False,False,1622,08A,nan,nan,2017,nan
01/12/2017 03:15:00 PM,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,331,05,nan,nan,2017,nan
01/12/2017 02:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,1511,03,nan,nan,2017,nan
01/12/2017 04:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2211,14,nan,nan,2017,nan
01/12/2017 08:10:00 AM,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",False,False,634,08B,nan,nan,2017,nan
01/12/2017 10:10:00 PM,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,False,False,1622,03,nan,nan,2017,nan
01/12/2017 09:45:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,1232,11,nan,nan,2017,nan
01/12/2017 06:04:00 PM,ROBBERY,AGGRAVATED,SIDEWALK,False,False,1031,03,nan,nan,2017,nan
01/12/2017 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1135,06,nan,nan,2017,nan
01/12/2017 06:15:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1433,06,nan,nan,2017,nan
01/12/2017 03:00:00 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,CHA APARTMENT,False,False,1223,02,nan,nan,2017,nan
01/12/2017 02:19:00 AM,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1924,08B,nan,nan,2017,nan
01/12/2017 09:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,321,06,nan,nan,2017,nan
01/12/2017 04:00:00 AM,THEFT,$500 AND UNDER,RESIDENCE,False,False,511,06,nan,nan,2017,nan
01/12/2017 02:25:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1112,26,nan,nan,2017,nan
01/12/2017 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,433,07,nan,nan,2017,nan
01/12/2017 03:45:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1133,08B,nan,nan,2017,nan
01/12/2017 05:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1824,06,nan,nan,2017,nan
01/12/2017 01:49:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,False,1121,26,nan,nan,2017,nan
01/12/2017 02:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1422,11,nan,nan,2017,nan
